date,symbol,file,status,bytes
2026-07-24,SAGAUSDT,SAGAUSDT-aggTrades-2026-07-24.zip,ok,321991
2026-07-24,SAHARAUSDT,SAHARAUSDT-1m-2026-07-24.zip,ok,24646
2026-07-24,SAHARAUSDT,SAHARAUSDT-aggTrades-2026-07-24.zip,ok,50005
2026-07-24,SANDUSDT,SANDUSDT-1m-2026-07-24.zip,ok,34517
2026-07-24,SANDUSDT,SANDUSDT-aggTrades-2026-07-24.zip,ok,194352
2026-07-24,SANTOSUSDT,SANTOSUSDT-1m-2026-07-24.zip,ok,18436
2026-07-24,SANTOSUSDT,SANTOSUSDT-aggTrades-2026-07-24.zip,ok,25052
2026-07-24,SAPIENUSDT,SAPIENUSDT-1m-2026-07-24.zip,ok,25637
2026-07-24,SAPIENUSDT,SAPIENUSDT-aggTrades-2026-07-24.zip,ok,60679
2026-07-24,SCRTUSDT,SCRTUSDT-1m-2026-07-24.zip,ok,21674
2026-07-24,SCRTUSDT,SCRTUSDT-aggTrades-2026-07-24.zip,ok,35097
2026-07-24,SCRUSDT,SCRUSDT-1m-2026-07-24.zip,ok,36142
2026-07-24,SCRUSDT,SCRUSDT-aggTrades-2026-07-24.zip,ok,228486
2026-07-24,SCUSDT,SCUSDT-1m-2026-07-24.zip,ok,22856
2026-07-24,SCUSDT,SCUSDT-aggTrades-2026-07-24.zip,ok,26588
2026-07-24,SEIUSDT,SEIUSDT-1m-2026-07-24.zip,ok,45177
2026-07-24,SEIUSDT,SEIUSDT-aggTrades-2026-07-24.zip,ok,278676
2026-07-24,SFPUSDT,SFPUSDT-1m-2026-07-24.zip,ok,16818
2026-07-24,SFPUSDT,SFPUSDT-aggTrades-2026-07-24.zip,ok,18734
2026-07-24,SHELLUSDT,SHELLUSDT-1m-2026-07-24.zip,ok,17131
2026-07-24,SHELLUSDT,SHELLUSDT-aggTrades-2026-07-24.zip,ok,17588
2026-07-24,SHIBUSDT,SHIBUSDT-1m-2026-07-24.zip,ok,44123
2026-07-24,SHIBUSDT,SHIBUSDT-aggTrades-2026-07-24.zip,ok,117575
2026-07-24,SIGNUSDT,SIGNUSDT-1m-2026-07-24.zip,ok,27270
2026-07-24,SIGNUSDT,SIGNUSDT-aggTrades-2026-07-24.zip,ok,48505
2026-07-24,SKHYBUSDT,SKHYBUSDT-1m-2026-07-24.zip,ok,47676
2026-07-24,SKHYBUSDT,SKHYBUSDT-aggTrades-2026-07-24.zip,ok,560903
2026-07-24,SKLUSDT,SKLUSDT-1m-2026-07-24.zip,ok,30602
2026-07-24,SKLUSDT,SKLUSDT-aggTrades-2026-07-24.zip,ok,187674
2026-07-24,SKYUSDT,SKYUSDT-1m-2026-07-24.zip,ok,43003
2026-07-24,SKYUSDT,SKYUSDT-aggTrades-2026-07-24.zip,ok,280177
2026-07-24,SLPUSDT,SLPUSDT-1m-2026-07-24.zip,ok,20491
2026-07-24,SLPUSDT,SLPUSDT-aggTrades-2026-07-24.zip,ok,29744
2026-07-24,SNXUSDT,SNXUSDT-1m-2026-07-24.zip,ok,19811
2026-07-24,SNXUSDT,SNXUSDT-aggTrades-2026-07-24.zip,ok,42527
2026-07-24,SNXXBUSDT,SNXXBUSDT-1m-2026-07-24.zip,ok,28989
2026-07-24,SNXXBUSDT,SNXXBUSDT-aggTrades-2026-07-24.zip,ok,105549
2026-07-24,SOLVUSDT,SOLVUSDT-1m-2026-07-24.zip,ok,16323
2026-07-24,SOLVUSDT,SOLVUSDT-aggTrades-2026-07-24.zip,ok,22967
2026-07-24,SOMIUSDT,SOMIUSDT-1m-2026-07-24.zip,ok,20922
2026-07-24,SOMIUSDT,SOMIUSDT-aggTrades-2026-07-24.zip,ok,27966
2026-07-24,SOPHUSDT,SOPHUSDT-1m-2026-07-24.zip,ok,18177
2026-07-24,SOPHUSDT,SOPHUSDT-aggTrades-2026-07-24.zip,ok,20014
2026-07-24,SOXLBUSDT,SOXLBUSDT-1m-2026-07-24.zip,ok,45577
2026-07-24,SOXLBUSDT,SOXLBUSDT-aggTrades-2026-07-24.zip,ok,365920
2026-07-24,SPELLUSDT,SPELLUSDT-1m-2026-07-24.zip,ok,24408
2026-07-24,SPELLUSDT,SPELLUSDT-aggTrades-2026-07-24.zip,ok,92384
2026-07-24,SPKUSDT,SPKUSDT-1m-2026-07-24.zip,ok,33148
2026-07-24,SPKUSDT,SPKUSDT-aggTrades-2026-07-24.zip,ok,168420
2026-07-24,SPYBUSDT,SPYBUSDT-1m-2026-07-24.zip,ok,15446
2026-07-24,SPYBUSDT,SPYBUSDT-aggTrades-2026-07-24.zip,ok,14003
2026-07-24,SSVUSDT,SSVUSDT-1m-2026-07-24.zip,ok,18753
2026-07-24,SSVUSDT,SSVUSDT-aggTrades-2026-07-24.zip,ok,18728
2026-07-24,STEEMUSDT,STEEMUSDT-1m-2026-07-24.zip,ok,16018
2026-07-24,STEEMUSDT,STEEMUSDT-aggTrades-2026-07-24.zip,ok,24334
2026-07-24,STGUSDT,STGUSDT-1m-2026-07-24.zip,ok,23140
2026-07-24,STGUSDT,STGUSDT-aggTrades-2026-07-24.zip,ok,42468
2026-07-24,STORJUSDT,STORJUSDT-1m-2026-07-24.zip,ok,13474
2026-07-24,STORJUSDT,STORJUSDT-aggTrades-2026-07-24.zip,ok,7914
2026-07-24,STOUSDT,STOUSDT-1m-2026-07-24.zip,ok,27844
2026-07-24,STOUSDT,STOUSDT-aggTrades-2026-07-24.zip,ok,77123
2026-07-24,STRAXUSDT,STRAXUSDT-1m-2026-07-24.zip,ok,27640
2026-07-24,STRAXUSDT,STRAXUSDT-aggTrades-2026-07-24.zip,ok,48613
2026-07-24,STRKUSDT,STRKUSDT-1m-2026-07-24.zip,ok,34848
2026-07-24,STRKUSDT,STRKUSDT-aggTrades-2026-07-24.zip,ok,135997
2026-07-24,STXUSDT,STXUSDT-1m-2026-07-24.zip,ok,44569
2026-07-24,STXUSDT,STXUSDT-aggTrades-2026-07-24.zip,ok,481052
2026-07-24,SUNUSDT,SUNUSDT-1m-2026-07-24.zip,ok,20269
2026-07-24,SUNUSDT,SUNUSDT-aggTrades-2026-07-24.zip,ok,79012
2026-07-24,SUPERUSDT,SUPERUSDT-1m-2026-07-24.zip,ok,16652
2026-07-24,SUPERUSDT,SUPERUSDT-aggTrades-2026-07-24.zip,ok,17901
2026-07-24,SUSDT,SUSDT-1m-2026-07-24.zip,ok,32177
2026-07-24,SUSDT,SUSDT-aggTrades-2026-07-24.zip,ok,89864
2026-07-24,SUSHIUSDT,SUSHIUSDT-1m-2026-07-24.zip,ok,29693
2026-07-24,SUSHIUSDT,SUSHIUSDT-aggTrades-2026-07-24.zip,ok,59837
2026-07-24,TFUELUSDT,TFUELUSDT-1m-2026-07-24.zip,ok,21550
2026-07-24,TFUELUSDT,TFUELUSDT-aggTrades-2026-07-24.zip,ok,22220
2026-07-24,THETAUSDT,THETAUSDT-1m-2026-07-24.zip,ok,23640
2026-07-24,THETAUSDT,THETAUSDT-aggTrades-2026-07-24.zip,ok,37230
2026-07-24,THEUSDT,THEUSDT-1m-2026-07-24.zip,ok,25856
2026-07-24,THEUSDT,THEUSDT-aggTrades-2026-07-24.zip,ok,47169
2026-07-24,TIAUSDT,TIAUSDT-1m-2026-07-24.zip,ok,44044
2026-07-24,TIAUSDT,TIAUSDT-aggTrades-2026-07-24.zip,ok,235927
2026-07-24,TKOUSDT,TKOUSDT-1m-2026-07-24.zip,ok,25843
2026-07-24,TKOUSDT,TKOUSDT-aggTrades-2026-07-24.zip,ok,33017
2026-07-24,TNSRUSDT,TNSRUSDT-1m-2026-07-24.zip,ok,33420
2026-07-24,TNSRUSDT,TNSRUSDT-aggTrades-2026-07-24.zip,ok,239697
2026-07-24,TOWNSUSDT,TOWNSUSDT-1m-2026-07-24.zip,ok,34574
2026-07-24,TOWNSUSDT,TOWNSUSDT-aggTrades-2026-07-24.zip,ok,109754
2026-07-24,TQQQBUSDT,TQQQBUSDT-1m-2026-07-24.zip,ok,15995
2026-07-24,TQQQBUSDT,TQQQBUSDT-aggTrades-2026-07-24.zip,ok,50472
2026-07-24,TRBUSDT,TRBUSDT-1m-2026-07-24.zip,ok,24300
2026-07-24,TRBUSDT,TRBUSDT-aggTrades-2026-07-24.zip,ok,45470
2026-07-24,TREEUSDT,TREEUSDT-1m-2026-07-24.zip,ok,28191
2026-07-24,TREEUSDT,TREEUSDT-aggTrades-2026-07-24.zip,ok,65770
2026-07-24,TSLABUSDT,TSLABUSDT-1m-2026-07-24.zip,ok,47794
2026-07-24,TSLABUSDT,TSLABUSDT-aggTrades-2026-07-24.zip,ok,856654
2026-07-24,TSMBUSDT,TSMBUSDT-1m-2026-07-24.zip,ok,25032
2026-07-24,TSMBUSDT,TSMBUSDT-aggTrades-2026-07-24.zip,ok,86814
2026-07-24,TSTUSDT,TSTUSDT-1m-2026-07-24.zip,ok,31057
2026-07-24,TSTUSDT,TSTUSDT-aggTrades-2026-07-24.zip,ok,68577
2026-07-24,TURBOUSDT,TURBOUSDT-1m-2026-07-24.zip,ok,28762
2026-07-24,TURBOUSDT,TURBOUSDT-aggTrades-2026-07-24.zip,ok,64515
2026-07-24,TURTLEUSDT,TURTLEUSDT-1m-2026-07-24.zip,ok,17827
2026-07-24,TURTLEUSDT,TURTLEUSDT-aggTrades-2026-07-24.zip,ok,19078
2026-07-24,TUSDT,TUSDT-1m-2026-07-24.zip,ok,28266
2026-07-24,TUSDT,TUSDT-aggTrades-2026-07-24.zip,ok,96838
2026-07-24,TUTUSDT,TUTUSDT-1m-2026-07-24.zip,ok,27670
2026-07-24,TUTUSDT,TUTUSDT-aggTrades-2026-07-24.zip,ok,75714
2026-07-24,TWTUSDT,TWTUSDT-1m-2026-07-24.zip,ok,17083
2026-07-24,TWTUSDT,TWTUSDT-aggTrades-2026-07-24.zip,ok,20246
2026-07-24,UMAUSDT,UMAUSDT-1m-2026-07-24.zip,ok,13578
2026-07-24,UMAUSDT,UMAUSDT-aggTrades-2026-07-24.zip,ok,9359
2026-07-24,USUALUSDT,USUALUSDT-1m-2026-07-24.zip,ok,19699
2026-07-24,USUALUSDT,USUALUSDT-aggTrades-2026-07-24.zip,ok,23704
2026-07-24,VANAUSDT,VANAUSDT-1m-2026-07-24.zip,ok,53670
2026-07-24,VANAUSDT,VANAUSDT-aggTrades-2026-07-24.zip,ok,3943987
2026-07-24,VELODROMEUSDT,VELODROMEUSDT-1m-2026-07-24.zip,ok,21659
2026-07-24,VELODROMEUSDT,VELODROMEUSDT-aggTrades-2026-07-24.zip,ok,39122
2026-07-24,VETUSDT,VETUSDT-1m-2026-07-24.zip,ok,31639
2026-07-24,VETUSDT,VETUSDT-aggTrades-2026-07-24.zip,ok,87073
2026-07-24,VICUSDT,VICUSDT-1m-2026-07-24.zip,ok,17580
2026-07-24,VICUSDT,VICUSDT-aggTrades-2026-07-24.zip,ok,31409
2026-07-24,VIRTUALUSDT,VIRTUALUSDT-1m-2026-07-24.zip,ok,45548
2026-07-24,VIRTUALUSDT,VIRTUALUSDT-aggTrades-2026-07-24.zip,ok,390948
2026-07-24,VTHOUSDT,VTHOUSDT-1m-2026-07-24.zip,ok,16292
2026-07-24,VTHOUSDT,VTHOUSDT-aggTrades-2026-07-24.zip,ok,15294
2026-07-24,WALUSDT,WALUSDT-1m-2026-07-24.zip,ok,17585
2026-07-24,WALUSDT,WALUSDT-aggTrades-2026-07-24.zip,ok,23063
2026-07-24,WAXPUSDT,WAXPUSDT-1m-2026-07-24.zip,ok,17673
2026-07-24,WAXPUSDT,WAXPUSDT-aggTrades-2026-07-24.zip,ok,18172
2026-07-24,WBETHUSDT,WBETHUSDT-1m-2026-07-24.zip,ok,42987
2026-07-24,WBETHUSDT,WBETHUSDT-aggTrades-2026-07-24.zip,ok,260564
2026-07-24,WBTCUSDT,WBTCUSDT-1m-2026-07-24.zip,ok,43489
2026-07-24,WBTCUSDT,WBTCUSDT-aggTrades-2026-07-24.zip,ok,125986
2026-07-24,WCTUSDT,WCTUSDT-1m-2026-07-24.zip,ok,26628
2026-07-24,WCTUSDT,WCTUSDT-aggTrades-2026-07-24.zip,ok,65948
2026-07-24,WDCBUSDT,WDCBUSDT-1m-2026-07-24.zip,ok,21418
2026-07-24,WDCBUSDT,WDCBUSDT-aggTrades-2026-07-24.zip,ok,29216
2026-07-24,WIFUSDT,WIFUSDT-1m-2026-07-24.zip,ok,35031
2026-07-24,WIFUSDT,WIFUSDT-aggTrades-2026-07-24.zip,ok,100154
2026-07-24,WINUSDT,WINUSDT-1m-2026-07-24.zip,ok,41000
2026-07-24,WINUSDT,WINUSDT-aggTrades-2026-07-24.zip,ok,112556
2026-07-24,WLFIUSDT,WLFIUSDT-1m-2026-07-24.zip,ok,40790
2026-07-24,WLFIUSDT,WLFIUSDT-aggTrades-2026-07-24.zip,ok,339577
2026-07-24,WOOUSDT,WOOUSDT-1m-2026-07-24.zip,ok,17228
2026-07-24,WOOUSDT,WOOUSDT-aggTrades-2026-07-24.zip,ok,13854
2026-07-24,WUSDT,WUSDT-1m-2026-07-24.zip,ok,28614
2026-07-24,WUSDT,WUSDT-aggTrades-2026-07-24.zip,ok,58057
2026-07-24,XAIUSDT,XAIUSDT-1m-2026-07-24.zip,ok,24354
2026-07-24,XAIUSDT,XAIUSDT-aggTrades-2026-07-24.zip,ok,54385
2026-07-24,XECUSDT,XECUSDT-1m-2026-07-24.zip,ok,40247
2026-07-24,XECUSDT,XECUSDT-aggTrades-2026-07-24.zip,ok,118452
2026-07-24,XNOUSDT,XNOUSDT-1m-2026-07-24.zip,ok,27859
2026-07-24,XNOUSDT,XNOUSDT-aggTrades-2026-07-24.zip,ok,55655
2026-07-24,XTZUSDT,XTZUSDT-1m-2026-07-24.zip,ok,29961
2026-07-24,XTZUSDT,XTZUSDT-aggTrades-2026-07-24.zip,ok,83703
2026-07-24,XVGUSDT,XVGUSDT-1m-2026-07-24.zip,ok,28320
2026-07-24,XVGUSDT,XVGUSDT-aggTrades-2026-07-24.zip,ok,54491
2026-07-24,XVSUSDT,XVSUSDT-1m-2026-07-24.zip,ok,32966
2026-07-24,XVSUSDT,XVSUSDT-aggTrades-2026-07-24.zip,ok,111992
2026-07-24,YBUSDT,YBUSDT-1m-2026-07-24.zip,ok,26858
2026-07-24,YBUSDT,YBUSDT-aggTrades-2026-07-24.zip,ok,54231
2026-07-24,YFIUSDT,YFIUSDT-1m-2026-07-24.zip,ok,20483
2026-07-24,YFIUSDT,YFIUSDT-aggTrades-2026-07-24.zip,ok,22985
2026-07-24,YGGUSDT,YGGUSDT-1m-2026-07-24.zip,ok,35976
2026-07-24,YGGUSDT,YGGUSDT-aggTrades-2026-07-24.zip,ok,122284
2026-07-24,ZAMAUSDT,ZAMAUSDT-1m-2026-07-24.zip,ok,56693
2026-07-24,ZAMAUSDT,ZAMAUSDT-aggTrades-2026-07-24.zip,ok,3040205
2026-07-24,ZBTUSDT,ZBTUSDT-1m-2026-07-24.zip,ok,45291
2026-07-24,ZBTUSDT,ZBTUSDT-aggTrades-2026-07-24.zip,ok,267155
2026-07-24,ZENUSDT,ZENUSDT-1m-2026-07-24.zip,ok,30679
2026-07-24,ZENUSDT,ZENUSDT-aggTrades-2026-07-24.zip,ok,78464
2026-07-24,ZILUSDT,ZILUSDT-1m-2026-07-24.zip,ok,36126
2026-07-24,ZILUSDT,ZILUSDT-aggTrades-2026-07-24.zip,ok,108915
2026-07-24,ZKCUSDT,ZKCUSDT-1m-2026-07-24.zip,ok,25303
2026-07-24,ZKCUSDT,ZKCUSDT-aggTrades-2026-07-24.zip,ok,72951
2026-07-24,ZKPUSDT,ZKPUSDT-1m-2026-07-24.zip,ok,19271
2026-07-24,ZKPUSDT,ZKPUSDT-aggTrades-2026-07-24.zip,ok,22143
2026-07-24,ZKUSDT,ZKUSDT-1m-2026-07-24.zip,ok,26537
2026-07-24,ZKUSDT,ZKUSDT-aggTrades-2026-07-24.zip,ok,54205
2026-07-24,ZROUSDT,ZROUSDT-1m-2026-07-24.zip,ok,38257
2026-07-24,ZROUSDT,ZROUSDT-aggTrades-2026-07-24.zip,ok,179020
2026-07-24,ZRXUSDT,ZRXUSDT-1m-2026-07-24.zip,ok,15037
2026-07-24,ZRXUSDT,ZRXUSDT-aggTrades-2026-07-24.zip,ok,11486
